D,N,K,L,Grafo Original,Conectividade Algebrica,Aresta HP,Conectividade Aumentada HP,Aresta HE,Conectividade Aumentada HE,Aresta FB,Conectividade Aumentada FB,Melhor Heuristica
14,26,1,12,"T(1, 12, 14)",0.0229,"(1, 15)",0.0783,"(1, 14)",0.085,"(4, 14)",0.1249,HE
14,26,2,11,"T(2, 11, 14)",0.0211,"(1, 16)",0.08,"(1, 15)",0.0873,"(5, 15)",0.1119,HE
14,26,3,10,"T(3, 10, 14)",0.0198,"(1, 17)",0.082,"(1, 16)",0.0901,"(5, 16)",0.1111,HE
14,26,4,9,"T(4, 9, 14)",0.0189,"(1, 18)",0.0844,"(1, 17)",0.0934,"(6, 17)",0.1069,HE
14,26,5,8,"T(5, 8, 14)",0.0183,"(1, 19)",0.087,"(1, 18)",0.0972,"(6, 18)",0.1033,HE
14,26,6,7,"T(6, 7, 14)",0.0181,"(1, 20)",0.0893,"(1, 19)",0.1015,"(7, 20)",0.1044,HE
14,27,1,13,"T(1, 13, 14)",0.0224,"(1, 15)",0.0761,"(1, 14)",0.0829,"(4, 14)",0.1223,HE
14,27,2,12,"T(2, 12, 14)",0.0205,"(1, 16)",0.0774,"(1, 15)",0.0849,"(5, 15)",0.1116,HE
14,27,3,11,"T(3, 11, 14)",0.0192,"(1, 17)",0.0789,"(1, 16)",0.0872,"(5, 16)",0.1092,HE
14,27,4,10,"T(4, 10, 14)",0.0182,"(1, 18)",0.0807,"(1, 17)",0.09,"(6, 17)",0.1064,HE
14,27,5,9,"T(5, 9, 14)",0.0176,"(1, 19)",0.0826,"(1, 18)",0.0933,"(6, 18)",0.1007,HE
14,27,6,8,"T(6, 8, 14)",0.0172,"(1, 20)",0.0844,"(1, 19)",0.0972,"(7, 19)",0.1018,HE
14,27,7,7,"T(7, 7, 14)",0.0171,"(1, 21)",0.0853,"(1, 20)",0.1013,"(8, 20)",0.1023,HE
14,28,1,14,"T(1, 14, 14)",0.0219,"(1, 15)",0.0742,"(1, 14)",0.081,"(4, 14)",0.1199,HE
14,28,2,13,"T(2, 13, 14)",0.02,"(1, 16)",0.0751,"(1, 15)",0.0827,"(5, 15)",0.1112,HE
14,28,3,12,"T(3, 12, 14)",0.0186,"(1, 17)",0.0762,"(1, 16)",0.0847,"(5, 16)",0.1073,HE
14,28,4,11,"T(4, 11, 14)",0.0176,"(1, 18)",0.0775,"(1, 17)",0.0871,"(6, 17)",0.1058,HE
14,28,5,10,"T(5, 10, 14)",0.017,"(1, 19)",0.0789,"(1, 18)",0.0899,"(7, 18)",0.099,HE
14,28,6,9,"T(6, 9, 14)",0.0165,"(1, 20)",0.0802,"(1, 19)",0.0932,"(7, 19)",0.0996,HE
14,28,7,8,"T(7, 8, 14)",0.0163,"(1, 21)",0.0812,"(1, 20)",0.0972,"(8, 24)",0.1005,HE
14,29,1,15,"T(1, 15, 14)",0.0214,"(1, 15)",0.0724,"(1, 14)",0.0793,"(4, 14)",0.1176,HE
14,29,2,14,"T(2, 14, 14)",0.0195,"(1, 16)",0.0731,"(1, 15)",0.0808,"(5, 15)",0.1106,HE
14,29,3,13,"T(3, 13, 14)",0.0181,"(1, 17)",0.0738,"(1, 16)",0.0825,"(5, 16)",0.1054,HE
14,29,4,12,"T(4, 12, 14)",0.0171,"(1, 18)",0.0747,"(1, 17)",0.0845,"(6, 17)",0.105,HE
14,29,5,11,"T(5, 11, 14)",0.0164,"(1, 19)",0.0757,"(1, 18)",0.0869,"(7, 18)",0.099,HE
14,29,6,10,"T(6, 10, 14)",0.0159,"(1, 20)",0.0766,"(1, 19)",0.0897,"(7, 19)",0.0975,HE
14,29,7,9,"T(7, 9, 14)",0.0156,"(1, 21)",0.0774,"(1, 20)",0.0931,"(8, 20)",0.0985,HE
14,29,8,8,"T(8, 8, 14)",0.0155,"(1, 22)",0.0777,"(1, 21)",0.0972,"(9, 21)",0.0988,HE
14,30,1,16,"T(1, 16, 14)",0.021,"(1, 15)",0.0709,"(1, 14)",0.0778,"(4, 14)",0.1156,HE
14,30,2,15,"T(2, 15, 14)",0.0191,"(1, 16)",0.0713,"(1, 15)",0.0791,"(5, 15)",0.1098,HE
14,30,3,14,"T(3, 14, 14)",0.0177,"(1, 17)",0.0718,"(1, 16)",0.0805,"(5, 16)",0.1036,HE
14,30,4,13,"T(4, 13, 14)",0.0167,"(1, 18)",0.0723,"(1, 17)",0.0822,"(6, 17)",0.104,HE
14,30,5,12,"T(5, 12, 14)",0.0159,"(1, 19)",0.0729,"(1, 18)",0.0842,"(7, 18)",0.099,HE
14,30,6,11,"T(6, 11, 14)",0.0154,"(1, 20)",0.0735,"(1, 19)",0.0866,"(7, 19)",0.0956,HE
14,30,7,10,"T(7, 10, 14)",0.015,"(1, 21)",0.074,"(1, 20)",0.0894,"(8, 20)",0.0967,HE
14,30,8,9,"T(8, 9, 14)",0.0149,"(1, 22)",0.0743,"(1, 21)",0.0929,"(9, 21)",0.0973,HE
14,31,1,17,"T(1, 17, 14)",0.0206,"(1, 15)",0.0695,"(1, 14)",0.0765,"(4, 14)",0.1136,HE
14,31,2,16,"T(2, 16, 14)",0.0188,"(1, 16)",0.0697,"(1, 15)",0.0775,"(5, 15)",0.1087,HE
14,31,3,15,"T(3, 15, 14)",0.0173,"(1, 17)",0.0699,"(1, 16)",0.0787,"(5, 16)",0.1019,HE
14,31,4,14,"T(4, 14, 14)",0.0163,"(1, 18)",0.0702,"(1, 17)",0.0801,"(6, 17)",0.1029,HE
14,31,5,13,"T(5, 13, 14)",0.0155,"(1, 19)",0.0705,"(1, 18)",0.0818,"(7, 18)",0.099,HE
14,31,6,12,"T(6, 12, 14)",0.0149,"(1, 20)",0.0707,"(1, 19)",0.0838,"(7, 19)",0.0937,HE
14,31,7,11,"T(7, 11, 14)",0.0145,"(1, 21)",0.071,"(1, 20)",0.0861,"(8, 20)",0.0949,HE
14,31,8,10,"T(8, 10, 14)",0.0143,"(1, 22)",0.0712,"(1, 21)",0.0889,"(9, 21)",0.0957,HE
14,31,9,9,"T(9, 9, 14)",0.0142,"(1, 23)",0.0712,"(1, 22)",0.092,"(10, 22)",0.096,HE
14,32,1,18,"T(1, 18, 14)",0.0203,"(1, 15)",0.0683,"(1, 14)",0.0752,"(4, 14)",0.1119,HE
14,32,2,17,"T(2, 17, 14)",0.0184,"(1, 16)",0.0683,"(1, 15)",0.0761,"(5, 15)",0.1074,HE
14,32,3,16,"T(3, 16, 14)",0.017,"(1, 17)",0.0683,"(1, 16)",0.0771,"(5, 16)",0.1002,HE
14,32,4,15,"T(4, 15, 14)",0.0159,"(1, 18)",0.0683,"(1, 17)",0.0783,"(6, 17)",0.1015,HE
14,32,5,14,"T(5, 14, 14)",0.0151,"(1, 19)",0.0683,"(1, 18)",0.0797,"(7, 18)",0.0989,HE
14,32,6,13,"T(6, 13, 14)",0.0145,"(1, 20)",0.0683,"(1, 19)",0.0813,"(7, 19)",0.092,HE
14,32,7,12,"T(7, 12, 14)",0.0141,"(1, 21)",0.0684,"(1, 20)",0.0833,"(8, 20)",0.0932,HE
14,32,8,11,"T(8, 11, 14)",0.0138,"(1, 22)",0.0684,"(1, 21)",0.0855,"(9, 21)",0.0942,HE
14,32,9,10,"T(9, 10, 14)",0.0136,"(1, 23)",0.0684,"(1, 22)",0.0879,"(10, 22)",0.0947,HE
14,33,1,19,"T(1, 19, 14)",0.02,"(1, 15)",0.0671,"(1, 14)",0.0741,"(4, 14)",0.1102,HE
14,33,2,18,"T(2, 18, 14)",0.0181,"(1, 16)",0.067,"(1, 15)",0.0748,"(5, 15)",0.1059,HE
14,33,3,17,"T(3, 17, 14)",0.0167,"(1, 17)",0.0668,"(1, 16)",0.0757,"(5, 16)",0.0987,HE
14,33,4,16,"T(4, 16, 14)",0.0156,"(1, 18)",0.0666,"(1, 17)",0.0767,"(6, 17)",0.1001,HE
14,33,5,15,"T(5, 15, 14)",0.0147,"(1, 19)",0.0664,"(1, 18)",0.0778,"(7, 18)",0.0989,HE
14,33,6,14,"T(6, 14, 14)",0.0141,"(1, 20)",0.0662,"(1, 19)",0.0791,"(8, 19)",0.0907,HE
14,33,7,13,"T(7, 13, 14)",0.0136,"(1, 21)",0.066,"(1, 20)",0.0807,"(8, 20)",0.0916,HE
14,33,8,12,"T(8, 12, 14)",0.0133,"(1, 22)",0.0659,"(1, 21)",0.0825,"(9, 21)",0.0927,HE
14,33,9,11,"T(9, 11, 14)",0.0132,"(1, 23)",0.0658,"(1, 22)",0.0844,"(10, 22)",0.0934,HE
14,33,10,10,"T(10, 10, 14)",0.0131,"(1, 24)",0.0658,"(1, 23)",0.0861,"(11, 23)",0.0937,HE
14,34,1,20,"T(1, 20, 14)",0.0197,"(1, 15)",0.0661,"(1, 14)",0.0731,"(4, 14)",0.1087,HE
14,34,2,19,"T(2, 19, 14)",0.0178,"(1, 16)",0.0658,"(1, 15)",0.0737,"(5, 15)",0.1045,HE
14,34,3,18,"T(3, 18, 14)",0.0164,"(1, 17)",0.0655,"(1, 16)",0.0744,"(5, 16)",0.0972,HE
14,34,4,17,"T(4, 17, 14)",0.0153,"(1, 18)",0.0651,"(1, 17)",0.0752,"(6, 17)",0.0987,HE
14,34,5,16,"T(5, 16, 14)",0.0144,"(1, 19)",0.0647,"(1, 18)",0.0761,"(7, 18)",0.0988,HE
14,34,6,15,"T(6, 15, 14)",0.0138,"(1, 20)",0.0644,"(1, 19)",0.0772,"(8, 19)",0.0904,HE
14,34,7,14,"T(7, 14, 14)",0.0133,"(1, 21)",0.064,"(1, 20)",0.0784,"(8, 20)",0.0901,HE
14,34,8,13,"T(8, 13, 14)",0.0129,"(1, 22)",0.0637,"(1, 21)",0.0798,"(9, 21)",0.0912,HE
14,34,9,12,"T(9, 12, 14)",0.0127,"(1, 23)",0.0634,"(1, 22)",0.0813,"(10, 22)",0.0921,HE
14,34,10,11,"T(10, 11, 14)",0.0126,"(1, 24)",0.0633,"(1, 23)",0.0827,"(11, 23)",0.0926,HE
14,35,1,21,"T(1, 21, 14)",0.0195,"(1, 15)",0.0651,"(1, 14)",0.0721,"(4, 14)",0.1074,HE
14,35,2,20,"T(2, 20, 14)",0.0176,"(1, 16)",0.0647,"(1, 15)",0.0726,"(5, 15)",0.1031,HE
14,35,3,19,"T(3, 19, 14)",0.0161,"(1, 17)",0.0643,"(1, 16)",0.0732,"(5, 16)",0.0959,HE
14,35,4,18,"T(4, 18, 14)",0.015,"(1, 18)",0.0638,"(1, 17)",0.0738,"(6, 17)",0.0972,HE
14,35,5,17,"T(5, 17, 14)",0.0141,"(1, 19)",0.0632,"(1, 18)",0.0745,"(7, 18)",0.0985,HE
14,35,6,16,"T(6, 16, 14)",0.0135,"(1, 20)",0.0627,"(1, 19)",0.0754,"(8, 19)",0.0901,HE
14,35,7,15,"T(7, 15, 14)",0.013,"(1, 21)",0.0622,"(1, 20)",0.0763,"(8, 20)",0.0887,HE
14,35,8,14,"T(8, 14, 14)",0.0126,"(1, 22)",0.0617,"(1, 21)",0.0774,"(9, 21)",0.0898,HE
14,35,9,13,"T(9, 13, 14)",0.0123,"(1, 23)",0.0613,"(1, 22)",0.0786,"(10, 22)",0.0908,HE
14,35,10,12,"T(10, 12, 14)",0.0122,"(1, 24)",0.0611,"(1, 23)",0.0797,"(11, 23)",0.0915,HE
14,35,11,11,"T(11, 11, 14)",0.0121,"(1, 25)",0.061,"(1, 24)",0.0805,"(12, 24)",0.0917,HE
14,36,1,22,"T(1, 22, 14)",0.0193,"(1, 15)",0.0643,"(1, 14)",0.0713,"(4, 14)",0.1061,HE
14,36,2,21,"T(2, 21, 14)",0.0173,"(1, 16)",0.0637,"(1, 15)",0.0716,"(5, 15)",0.1018,HE
14,36,3,20,"T(3, 20, 14)",0.0159,"(1, 17)",0.0632,"(1, 16)",0.0721,"(5, 16)",0.0946,HE
14,36,4,19,"T(4, 19, 14)",0.0147,"(1, 18)",0.0625,"(1, 17)",0.0726,"(6, 17)",0.0958,HE
14,36,5,18,"T(5, 18, 14)",0.0139,"(1, 19)",0.0618,"(1, 18)",0.0731,"(7, 18)",0.0971,HE
14,36,6,17,"T(6, 17, 14)",0.0132,"(1, 20)",0.0612,"(1, 19)",0.0738,"(8, 19)",0.0896,HE
14,36,7,16,"T(7, 16, 14)",0.0127,"(1, 21)",0.0605,"(1, 20)",0.0745,"(8, 20)",0.0873,HE
14,36,8,15,"T(8, 15, 14)",0.0123,"(1, 22)",0.0599,"(1, 21)",0.0753,"(9, 21)",0.0885,HE
14,36,9,14,"T(9, 14, 14)",0.012,"(1, 23)",0.0594,"(1, 22)",0.0762,"(10, 22)",0.0895,HE
14,36,10,13,"T(10, 13, 14)",0.0118,"(1, 24)",0.0591,"(1, 23)",0.077,"(11, 23)",0.0903,HE
14,36,11,12,"T(11, 12, 14)",0.0117,"(1, 25)",0.0589,"(1, 24)",0.0777,"(12, 24)",0.0908,HE
14,37,1,23,"T(1, 23, 14)",0.019,"(1, 15)",0.0635,"(1, 14)",0.0705,"(4, 14)",0.1049,HE
14,37,2,22,"T(2, 22, 14)",0.0171,"(1, 16)",0.0628,"(1, 15)",0.0707,"(5, 15)",0.1005,HE
14,37,3,21,"T(3, 21, 14)",0.0157,"(1, 17)",0.0621,"(1, 16)",0.0711,"(5, 16)",0.0934,HE
14,37,4,20,"T(4, 20, 14)",0.0145,"(1, 18)",0.0614,"(1, 17)",0.0714,"(6, 17)",0.0945,HE
14,37,5,19,"T(5, 19, 14)",0.0136,"(1, 19)",0.0606,"(1, 18)",0.0718,"(7, 18)",0.0954,HE
14,37,6,18,"T(6, 18, 14)",0.0129,"(1, 20)",0.0598,"(1, 19)",0.0723,"(8, 19)",0.089,HE
14,37,7,17,"T(7, 17, 14)",0.0124,"(1, 21)",0.059,"(1, 20)",0.0728,"(8, 20)",0.0861,HE
14,37,8,16,"T(8, 16, 14)",0.012,"(1, 22)",0.0583,"(1, 21)",0.0734,"(9, 21)",0.0872,HE
14,37,9,15,"T(9, 15, 14)",0.0117,"(1, 23)",0.0577,"(1, 22)",0.074,"(10, 22)",0.0883,HE
14,37,10,14,"T(10, 14, 14)",0.0115,"(1, 24)",0.0573,"(1, 23)",0.0746,"(11, 23)",0.0892,HE
14,37,11,13,"T(11, 13, 14)",0.0114,"(1, 25)",0.057,"(1, 24)",0.0752,"(12, 24)",0.0898,HE
14,37,12,12,"T(12, 12, 14)",0.0113,"(1, 26)",0.0569,"(1, 25)",0.0755,"(13, 25)",0.09,HE
14,38,1,24,"T(1, 24, 14)",0.0188,"(1, 15)",0.0627,"(1, 14)",0.0697,"(4, 14)",0.1038,HE
14,38,2,23,"T(2, 23, 14)",0.0169,"(1, 16)",0.062,"(1, 15)",0.0699,"(5, 15)",0.0994,HE
14,38,3,22,"T(3, 22, 14)",0.0155,"(1, 17)",0.0612,"(1, 16)",0.0701,"(5, 16)",0.0923,HE
14,38,4,21,"T(4, 21, 14)",0.0143,"(1, 18)",0.0604,"(1, 17)",0.0704,"(6, 17)",0.0932,HE
14,38,5,20,"T(5, 20, 14)",0.0134,"(1, 19)",0.0595,"(1, 18)",0.0706,"(7, 18)",0.0938,HE
14,38,6,19,"T(6, 19, 14)",0.0127,"(1, 20)",0.0586,"(1, 19)",0.071,"(8, 19)",0.0883,HE
14,38,7,18,"T(7, 18, 14)",0.0122,"(1, 21)",0.0577,"(1, 20)",0.0713,"(8, 20)",0.0849,HE
14,38,8,17,"T(8, 17, 14)",0.0117,"(1, 22)",0.0569,"(1, 21)",0.0717,"(9, 21)",0.086,HE
14,38,9,16,"T(9, 16, 14)",0.0114,"(1, 23)",0.0562,"(1, 22)",0.0721,"(10, 22)",0.0871,HE
14,38,10,15,"T(10, 15, 14)",0.0112,"(1, 24)",0.0557,"(1, 23)",0.0725,"(11, 23)",0.0881,HE
14,38,11,14,"T(11, 14, 14)",0.011,"(1, 25)",0.0553,"(1, 24)",0.0729,"(12, 24)",0.0888,HE
14,38,12,13,"T(12, 13, 14)",0.011,"(1, 26)",0.0551,"(1, 25)",0.0731,"(13, 25)",0.0892,HE
14,39,1,25,"T(1, 25, 14)",0.0186,"(1, 15)",0.062,"(1, 14)",0.069,"(4, 14)",0.1027,HE
14,39,2,24,"T(2, 24, 14)",0.0167,"(1, 16)",0.0612,"(1, 15)",0.0691,"(5, 15)",0.0983,HE
14,39,3,23,"T(3, 23, 14)",0.0153,"(1, 17)",0.0604,"(1, 16)",0.0693,"(5, 16)",0.0912,HE
14,39,4,22,"T(4, 22, 14)",0.0141,"(1, 18)",0.0594,"(1, 17)",0.0694,"(6, 17)",0.092,HE
14,39,5,21,"T(5, 21, 14)",0.0132,"(1, 19)",0.0584,"(1, 18)",0.0696,"(7, 18)",0.0922,HE
14,39,6,20,"T(6, 20, 14)",0.0125,"(1, 20)",0.0574,"(1, 19)",0.0697,"(8, 19)",0.0874,HE
14,39,7,19,"T(7, 19, 14)",0.0119,"(1, 21)",0.0565,"(1, 20)",0.0699,"(8, 20)",0.0838,HE
14,39,8,18,"T(8, 18, 14)",0.0115,"(1, 22)",0.0556,"(1, 21)",0.0701,"(9, 21)",0.0849,HE
14,39,9,17,"T(9, 17, 14)",0.0112,"(1, 23)",0.0548,"(1, 22)",0.0703,"(10, 22)",0.0859,HE
14,39,10,16,"T(10, 16, 14)",0.0109,"(1, 24)",0.0542,"(1, 23)",0.0706,"(11, 23)",0.0869,HE
14,39,11,15,"T(11, 15, 14)",0.0107,"(1, 25)",0.0537,"(1, 24)",0.0708,"(12, 24)",0.0878,HE
14,39,12,14,"T(12, 14, 14)",0.0106,"(1, 26)",0.0534,"(1, 25)",0.0709,"(13, 25)",0.0884,HE
14,39,13,13,"T(13, 13, 14)",0.0106,"(1, 27)",0.0533,"(1, 26)",0.071,"(14, 26)",0.0886,HE
14,40,1,26,"T(1, 26, 14)",0.0185,"(1, 15)",0.0614,"(1, 14)",0.0684,"(4, 14)",0.1018,HE
14,40,2,25,"T(2, 25, 14)",0.0166,"(1, 16)",0.0605,"(1, 15)",0.0684,"(5, 15)",0.0972,HE
14,40,3,24,"T(3, 24, 14)",0.0151,"(1, 17)",0.0596,"(1, 16)",0.0685,"(5, 16)",0.0903,HE
14,40,4,23,"T(4, 23, 14)",0.0139,"(1, 18)",0.0585,"(1, 17)",0.0685,"(6, 17)",0.0909,HE
14,40,5,22,"T(5, 22, 14)",0.013,"(1, 19)",0.0575,"(1, 18)",0.0685,"(7, 18)",0.0908,HE
14,40,6,21,"T(6, 21, 14)",0.0123,"(1, 20)",0.0564,"(1, 19)",0.0686,"(8, 19)",0.0865,HE
14,40,7,20,"T(7, 20, 14)",0.0117,"(1, 21)",0.0553,"(1, 20)",0.0686,"(8, 20)",0.0827,HE
14,40,8,19,"T(8, 19, 14)",0.0113,"(1, 22)",0.0544,"(1, 21)",0.0687,"(9, 21)",0.0838,HE
14,40,9,18,"T(9, 18, 14)",0.0109,"(1, 23)",0.0535,"(1, 22)",0.0688,"(10, 22)",0.0848,HE
14,40,10,17,"T(10, 17, 14)",0.0107,"(1, 24)",0.0528,"(1, 23)",0.0688,"(11, 23)",0.0858,HE
14,40,11,16,"T(11, 16, 14)",0.0105,"(1, 25)",0.0523,"(1, 24)",0.0689,"(12, 24)",0.0867,HE
14,40,12,15,"T(12, 15, 14)",0.0103,"(1, 26)",0.0519,"(1, 25)",0.0689,"(13, 25)",0.0874,HE
14,40,13,14,"T(13, 14, 14)",0.0103,"(1, 27)",0.0517,"(1, 26)",0.069,"(14, 26)",0.0878,HE
